Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,lag_demand_1,lag_demand_7,lag_demand_30,rolling_mean_7,rolling_mean_30,seasonal_index,expected_promo_uplift,price_elasticity,stock_cover_days,inventory_turnover,lead_time_demand
2022-04-23,S001,P0001,Electronics,East,291,212,97,208.81,36.5,15,Sunny,1,41.26,Spring,405.0,183.0,35.0,175.42857142857142,138.73333333333332,0.9953244926435111,0.0,-4.828975578189656,1.6578497599088469,0.7282720714531088,1228.0
2022-04-24,S001,P0001,Toys,South,81,14,59,33.2,20.46,15,Snowy,1,23.22,Winter,212.0,365.0,31.0,125.28571428571429,138.16666666666666,1.0026814243408946,0.0,-4.828975578189656,0.6460066081804717,0.17262638717632553,877.0
2022-04-25,S001,P0001,Clothing,West,52,45,32,48.53,71.32,5,Cloudy,1,73.35,Spring,14.0,47.0,4.0,125.0,139.53333333333333,0.9953244926435111,0.0,-4.828975578189656,0.4156674660271783,0.8637236084452975,875.0
2022-04-26,S001,P0001,Groceries,South,489,452,98,442.38,29.14,10,Cloudy,0,29.25,Winter,45.0,41.0,289.0,183.71428571428572,144.96666666666667,1.0026814243408946,0.0,-4.828975578189656,2.6602937747726743,0.9241463913310161,1286.0
2022-04-27,S001,P0001,Electronics,South,422,288,52,298.22,43.71,15,Cloudy,0,44.73,Summer,452.0,51.0,49.0,217.57142857142858,152.93333333333334,0.9924041127832443,0.0,-4.828975578189656,1.9387018441950514,0.6823027718550106,1523.0
2022-04-28,S001,P0001,Groceries,South,348,334,167,329.4,47.06,10,Rainy,1,49.09,Autumn,288.0,107.0,3.0,250.0,163.96666666666667,1.0096550398328077,0.0,-4.828975578189656,1.3914434226309476,0.9594943981614478,1750.0
2022-04-29,S001,P0001,Groceries,South,319,27,121,31.1,34.81,0,Rainy,1,38.71,Winter,334.0,405.0,136.0,196.0,160.33333333333334,1.0026814243408946,0.0,-4.828975578189656,1.626721060683325,0.08461297398934503,1372.0
2022-04-30,S001,P0001,Toys,South,162,149,71,143.4,20.41,20,Cloudy,0,23.49,Summer,27.0,212.0,85.0,187.0,162.46666666666667,0.9924041127832443,0.0,-4.828975578189656,0.865847140566542,0.919185687847008,1309.0
2022-05-01,S001,P0001,Electronics,East,125,0,117,-8.04,36.91,10,Cloudy,0,37.85,Spring,149.0,14.0,101.0,185.0,159.1,0.9953244926435111,0.0,-4.828975578189656,0.6753106428957321,0.0,1295.0
2022-05-02,S001,P0001,Toys,East,193,1,71,-1.99,37.57,0,Rainy,1,37.35,Autumn,0.0,45.0,70.0,178.71428571428572,156.8,1.0096550398328077,0.0,-4.828975578189656,1.0793321083326675,0.005178663904712584,1251.0
2022-05-03,S001,P0001,Toys,East,231,18,92,32.61,47.42,20,Sunny,1,50.88,Winter,1.0,452.0,32.0,116.71428571428571,156.33333333333334,1.0026814243408946,0.0,-4.828975578189656,1.9774978598508013,0.07788836001730852,817.0
2022-05-04,S001,P0001,Furniture,West,383,127,131,126.03,30.44,20,Cloudy,0,25.63,Spring,18.0,288.0,54.0,93.71428571428571,158.76666666666668,0.9953244926435111,0.0,-4.828975578189656,4.082533881528857,0.33150613416862434,656.0
2022-05-05,S001,P0001,Toys,South,252,49,172,45.42,21.29,20,Rainy,0,23.42,Autumn,127.0,334.0,165.0,53.0,154.9,1.0096550398328077,0.0,-4.828975578189656,4.745762711864407,0.1943673145577152,371.0
2022-05-06,S001,P0001,Groceries,South,253,26,79,40.4,87.62,10,Rainy,1,89.03,Spring,49.0,27.0,158.0,52.857142857142854,150.5,0.9953244926435111,0.0,-4.828975578189656,4.777448071216617,0.10272619517977084,370.0
2022-05-07,S001,P0001,Furniture,East,334,39,150,44.63,65.44,20,Sunny,1,69.95,Winter,26.0,149.0,26.0,37.142857142857146,150.93333333333334,1.0026814243408946,0.0,-4.828975578189656,8.968162639048714,0.11673151750972761,260.0
2022-05-08,S001,P0001,Clothing,South,103,6,120,13.1,30.86,5,Snowy,0,35.02,Spring,39.0,0.0,130.0,38.0,146.8,0.9953244926435111,0.0,-4.828975578189656,2.7034120734908136,0.05819592628516004,266.0
2022-05-09,S001,P0001,Toys,West,195,173,94,184.02,55.13,15,Sunny,0,52.38,Winter,6.0,1.0,121.0,62.57142857142857,148.53333333333333,1.0026814243408946,0.0,-4.828975578189656,3.1114656940961933,0.8867247565351102,438.0
2022-05-10,S001,P0001,Toys,North,118,19,138,25.79,60.66,15,Snowy,0,55.68,Autumn,173.0,18.0,282.0,62.714285714285715,139.76666666666668,1.0096550398328077,0.0,-4.828975578189656,1.8785535592449396,0.1608806096528366,439.0
2022-05-11,S001,P0001,Toys,West,185,19,142,16.37,23.93,10,Rainy,1,25.74,Autumn,19.0,127.0,358.0,47.285714285714285,128.46666666666667,1.0096550398328077,0.0,-4.828975578189656,3.9041302381670184,0.10264721772015127,331.0
2022-05-12,S001,P0001,Electronics,East,426,10,25,2.78,94.22,0,Sunny,0,95.15,Winter,19.0,49.0,238.0,41.714285714285715,120.86666666666666,1.0026814243408946,0.0,-4.828975578189656,10.187905705500512,0.023468669326449188,292.0
2022-05-13,S001,P0001,Groceries,North,496,357,36,353.82,14.24,5,Cloudy,0,12.13,Spring,10.0,26.0,279.0,89.0,123.46666666666667,0.9953244926435111,0.0,-4.828975578189656,5.566778900112234,0.7196129812537795,623.0
2022-05-14,S001,P0001,Furniture,East,470,226,137,224.85,61.31,10,Sunny,0,61.59,Autumn,357.0,39.0,108.0,115.71428571428571,127.4,1.0096550398328077,0.0,-4.828975578189656,4.058221290243,0.48074877685598805,810.0
2022-05-15,S001,P0001,Toys,South,392,213,189,216.51,39.12,5,Snowy,1,43.33,Spring,226.0,6.0,32.0,145.28571428571428,133.43333333333334,0.9953244926435111,0.0,-4.828975578189656,2.696275916281812,0.5432287681713848,1017.0
2022-05-16,S001,P0001,Groceries,North,179,121,32,112.72,97.06,15,Sunny,1,97.63,Spring,213.0,173.0,183.0,137.85714285714286,131.36666666666667,0.9953244926435111,0.0,-4.828975578189656,1.2975044009526768,0.6756002233389168,965.0
2022-05-17,S001,P0001,Electronics,East,264,191,192,201.31,82.48,15,Snowy,0,80.01,Spring,121.0,19.0,365.0,162.42857142857142,125.56666666666666,0.9953244926435111,0.0,-4.828975578189656,1.6243297881691132,0.7232109049602423,1137.0
2022-05-18,S001,P0001,Toys,South,373,148,22,146.02,22.09,20,Snowy,1,19.85,Winter,191.0,19.0,47.0,180.85714285714286,128.93333333333334,1.0026814243408946,0.0,-4.828975578189656,2.061261545748796,0.3966764942374698,1266.0
2022-05-19,S001,P0001,Clothing,West,81,17,117,24.29,34.33,10,Sunny,0,32.74,Autumn,148.0,10.0,41.0,181.85714285714286,128.13333333333333,1.0096550398328077,0.0,-4.828975578189656,0.44515977074664365,0.2096177558569667,1273.0
2022-05-20,S001,P0001,Groceries,West,340,75,71,83.43,85.99,15,Cloudy,0,90.45,Autumn,17.0,357.0,51.0,141.57142857142858,128.93333333333334,1.0096550398328077,0.0,-4.828975578189656,2.3999193304426742,0.22052337547780063,991.0000000000001
2022-05-21,S001,P0001,Clothing,East,494,314,20,323.92,75.6,0,Sunny,1,76.8,Winter,75.0,226.0,107.0,154.14285714285714,135.83333333333334,1.0026814243408946,0.0,-4.828975578189656,3.202741502269149,0.6354988868650071,1079.0
2022-05-22,S001,P0001,Furniture,North,175,46,196,62.81,73.44,5,Rainy,0,68.48,Winter,314.0,213.0,405.0,130.28571428571428,123.86666666666666,1.0026814243408946,0.0,-4.828975578189656,1.342171578832037,0.2627070245573958,912.0
2022-05-23,S001,P0001,Clothing,East,114,66,46,67.77,19.09,5,Snowy,0,23.61,Spring,46.0,121.0,212.0,122.42857142857143,119.0,0.9953244926435111,0.0,-4.828975578189656,0.9303952430919903,0.5784399649430324,857.0
2022-05-24,S001,P0001,Clothing,West,459,173,132,181.74,15.58,10,Snowy,1,11.36,Spring,66.0,191.0,14.0,119.85714285714286,124.3,0.9953244926435111,0.0,-4.828975578189656,3.8263665594855305,0.37682422130254845,839.0
2022-05-25,S001,P0001,Toys,West,78,68,113,76.27,45.81,10,Cloudy,0,43.73,Spring,173.0,148.0,45.0,108.42857142857143,125.06666666666666,0.9953244926435111,0.0,-4.828975578189656,0.7187047518757405,0.8706786171574905,759.0
2022-05-26,S001,P0001,Clothing,East,211,200,114,207.14,14.76,5,Sunny,1,14.03,Autumn,68.0,17.0,452.0,134.57142857142858,116.66666666666667,1.0096550398328077,0.0,-4.828975578189656,1.5667762808953007,0.9474182851729038,942.0000000000001
2022-05-27,S001,P0001,Furniture,South,94,32,190,40.77,19.35,5,Cloudy,1,24.18,Summer,200.0,75.0,288.0,128.42857142857142,108.13333333333334,0.9924041127832443,0.0,-4.828975578189656,0.7313548960764701,0.34006376195536664,898.9999999999999
2022-05-28,S001,P0001,Toys,East,434,393,192,409.98,47.5,20,Sunny,0,45.41,Winter,32.0,314.0,334.0,139.71428571428572,110.1,1.0026814243408946,0.0,-4.828975578189656,3.1041177071625627,0.9053213545266067,978.0
2022-05-29,S001,P0001,Furniture,West,94,11,20,21.8,68.32,0,Cloudy,0,72.05,Winter,393.0,46.0,27.0,134.71428571428572,109.56666666666666,1.0026814243408946,0.0,-4.828975578189656,0.6972554837342375,0.11689691817215729,943.0
2022-05-30,S001,P0001,Toys,West,372,307,75,309.22,15.94,0,Rainy,1,16.59,Spring,11.0,66.0,149.0,169.14285714285714,114.83333333333333,0.9953244926435111,0.0,-4.828975578189656,2.1980248164092178,0.8250470303681805,1184.0
2022-05-31,S001,P0001,Clothing,East,111,109,166,117.21,52.95,10,Snowy,1,50.25,Spring,307.0,173.0,0.0,160.0,118.46666666666667,0.9953244926435111,0.0,-4.828975578189656,0.693316677076827,0.9810981098109811,1120.0
2022-06-01,S001,P0001,Toys,North,461,198,119,192.58,11.52,15,Rainy,1,8.27,Spring,109.0,68.0,1.0,178.57142857142858,125.03333333333333,0.9953244926435111,0.0,-4.828975578189656,2.5801551131366436,0.4294079375406636,1250.0
2022-06-02,S001,P0001,Clothing,West,386,385,144,388.15,98.99,10,Snowy,1,96.79,Spring,198.0,200.0,18.0,205.0,137.26666666666668,0.9953244926435111,0.0,-4.828975578189656,1.8820087762067286,0.9971509971509971,1435.0
2022-06-03,S001,P0001,Clothing,North,53,25,147,43.58,54.62,10,Rainy,0,58.21,Winter,385.0,32.0,127.0,204.0,133.86666666666667,1.0026814243408946,0.0,-4.828975578189656,0.2596766291033807,0.4708097928436911,1428.0
2022-06-04,S001,P0001,Electronics,West,72,48,71,53.64,67.67,20,Cloudy,0,66.42,Winter,25.0,393.0,49.0,154.71428571428572,133.83333333333334,1.0026814243408946,0.0,-4.828975578189656,0.4650733597859186,0.665742024965326,1083.0
2022-06-05,S001,P0001,Groceries,West,265,164,57,161.11,84.43,15,Sunny,0,80.65,Summer,48.0,11.0,26.0,176.57142857142858,138.43333333333334,0.9924041127832443,0.0,-4.828975578189656,1.4999595698229158,0.6186344775556394,1236.0
2022-06-06,S001,P0001,Furniture,North,219,113,107,119.18,94.24,15,Rainy,0,96.41,Spring,164.0,307.0,39.0,148.85714285714286,140.9,0.9953244926435111,0.0,-4.828975578189656,1.4702215402320897,0.5157462345960748,1042.0
2022-06-07,S001,P0001,Groceries,East,256,237,25,227.01,92.79,5,Cloudy,0,97.71,Autumn,113.0,109.0,6.0,167.14285714285714,148.6,1.0096550398328077,0.0,-4.828975578189656,1.5307081233450073,0.9254197579070674,1170.0
2022-06-08,S001,P0001,Groceries,East,209,90,93,103.1,98.92,10,Rainy,0,103.21,Spring,237.0,198.0,173.0,151.71428571428572,145.83333333333334,0.9953244926435111,0.0,-4.828975578189656,1.3766820363225745,0.430416068866571,1062.0
2022-06-09,S001,P0001,Toys,South,403,259,85,264.28,15.22,10,Sunny,0,17.12,Autumn,90.0,385.0,19.0,133.71428571428572,153.83333333333334,1.0096550398328077,0.0,-4.828975578189656,3.0116365965623997,0.6425204663855122,936.0
2022-06-10,S001,P0001,Clothing,North,163,158,152,170.85,51.57,5,Rainy,0,55.42,Spring,259.0,25.0,19.0,152.71428571428572,158.46666666666667,0.9953244926435111,0.0,-4.828975578189656,1.0666542021127419,0.9687308399754752,1069.0
2022-06-11,S001,P0001,Groceries,East,374,254,25,253.13,13.91,5,Rainy,0,10.4,Spring,158.0,48.0,10.0,182.14285714285714,166.6,0.9953244926435111,0.0,-4.828975578189656,2.05220663165321,0.6789628441593156,1275.0
2022-06-12,S001,P0001,Clothing,South,469,315,132,322.64,37.8,15,Cloudy,1,35.55,Winter,254.0,164.0,357.0,203.71428571428572,165.2,1.0026814243408946,0.0,-4.828975578189656,2.3011144599425246,0.6714986143679386,1426.0
2022-06-13,S001,P0001,Electronics,West,91,58,193,74.6,55.8,20,Snowy,0,58.37,Autumn,315.0,113.0,226.0,195.85714285714286,159.6,1.0096550398328077,0.0,-4.828975578189656,0.46438725668878034,0.636663007683864,1371.0
2022-06-14,S001,P0001,Clothing,East,133,109,121,121.46,35.77,5,Sunny,1,32.59,Summer,58.0,237.0,213.0,177.57142857142858,156.13333333333333,0.9924041127832443,0.0,-4.828975578189656,0.7485728069470129,0.8189331329827197,1243.0
2022-06-15,S001,P0001,Electronics,South,124,98,52,101.53,91.53,15,Snowy,0,90.63,Spring,109.0,90.0,121.0,178.71428571428572,155.36666666666667,0.9953244926435111,0.0,-4.828975578189656,0.6934568986178796,0.7896857373086221,1251.0
2022-06-16,S001,P0001,Furniture,West,290,260,158,257.66,59.27,20,Rainy,1,61.2,Autumn,98.0,259.0,191.0,178.85714285714286,157.66666666666666,1.0096550398328077,0.0,-4.828975578189656,1.6204997206034966,0.8962426749396759,1252.0
2022-06-17,S001,P0001,Furniture,East,289,53,41,59.75,75.73,15,Sunny,0,78.27,Winter,260.0,158.0,148.0,163.85714285714286,154.5,1.0026814243408946,0.0,-4.828975578189656,1.762655746275159,0.18332756831546176,1147.0
2022-06-18,S001,P0001,Furniture,North,390,31,68,39.96,25.77,15,Snowy,1,23.18,Spring,53.0,254.0,17.0,132.0,154.96666666666667,0.9953244926435111,0.0,-4.828975578189656,2.952308856926571,0.07946680338374776,924.0
2022-06-19,S001,P0001,Furniture,East,478,253,183,255.2,90.94,0,Sunny,0,86.82,Spring,31.0,315.0,75.0,123.14285714285714,160.9,0.9953244926435111,0.0,-4.828975578189656,3.8785209226845954,0.5291779962350972,862.0
2022-06-20,S001,P0001,Electronics,West,338,205,175,208.89,86.86,10,Rainy,0,90.39,Spring,253.0,58.0,314.0,144.14285714285714,157.26666666666668,0.9953244926435111,0.0,-4.828975578189656,2.3432702783004853,0.6063294883170659,1009.0
2022-06-21,S001,P0001,Groceries,North,403,191,137,182.13,79.86,0,Snowy,1,76.93,Summer,205.0,109.0,46.0,155.85714285714286,162.1,0.9924041127832443,0.0,-4.828975578189656,2.584043235321059,0.4738278342842967,1091.0
2022-06-22,S001,P0001,Electronics,West,264,238,187,253.34,19.44,5,Snowy,1,16.29,Winter,191.0,98.0,66.0,175.85714285714286,167.83333333333334,1.0026814243408946,0.0,-4.828975578189656,1.500365348705042,0.9011737978038621,1231.0
2022-06-23,S001,P0001,Clothing,West,492,268,144,263.81,13.76,20,Snowy,0,14.59,Summer,238.0,260.0,173.0,177.0,171.0,0.9924041127832443,0.0,-4.828975578189656,2.7780914737436477,0.5446047551310709,1239.0
2022-06-24,S001,P0001,Furniture,North,321,95,164,107.92,96.38,20,Sunny,1,95.65,Spring,268.0,53.0,68.0,183.0,171.9,0.9953244926435111,0.0,-4.828975578189656,1.7531403604587656,0.29585798816568043,1281.0
2022-06-25,S001,P0001,Toys,North,454,202,109,199.67,19.9,5,Snowy,1,17.02,Autumn,95.0,31.0,200.0,207.42857142857142,171.96666666666667,1.0096550398328077,0.0,-4.828975578189656,2.187650581675501,0.444835939220436,1452.0
2022-06-26,S001,P0001,Furniture,North,74,8,93,21.87,23.59,5,Rainy,1,20.6,Autumn,202.0,253.0,32.0,172.42857142857142,171.16666666666666,1.0096550398328077,0.0,-4.828975578189656,0.4289144655129586,0.10796221322537113,1207.0
2022-06-27,S001,P0001,Toys,North,421,48,185,48.5,11.81,0,Snowy,0,14.38,Summer,8.0,205.0,393.0,150.0,159.66666666666666,0.9924041127832443,0.0,-4.828975578189656,2.804796802131912,0.11398717644265019,1050.0
2022-06-28,S001,P0001,Groceries,South,332,256,55,256.57,15.81,10,Snowy,0,17.15,Winter,48.0,191.0,11.0,159.28571428571428,167.83333333333334,1.0026814243408946,0.0,-4.828975578189656,2.082997221475307,0.7708521529659741,1115.0
2022-06-29,S001,P0001,Clothing,North,58,22,103,22.15,80.64,0,Rainy,1,85.29,Summer,256.0,238.0,307.0,128.42857142857142,158.33333333333334,0.9924041127832443,0.0,-4.828975578189656,0.4512615316216517,0.37865748709122204,898.9999999999999
2022-06-30,S001,P0001,Clothing,North,452,151,129,159.37,74.75,5,Sunny,0,73.99,Summer,22.0,268.0,109.0,111.71428571428571,159.73333333333332,0.9924041127832443,0.0,-4.828975578189656,4.04241727354031,0.333996903339969,782.0
2022-07-01,S001,P0001,Clothing,South,372,35,152,37.91,43.74,0,Sunny,0,39.82,Autumn,151.0,95.0,198.0,103.14285714285714,154.3,1.0096550398328077,0.0,-4.828975578189656,3.603154836031549,0.09406073636119322,722.0
2022-07-02,S001,P0001,Groceries,East,61,8,20,-1.43,42.42,0,Cloudy,0,40.55,Autumn,35.0,202.0,385.0,75.42857142857143,141.73333333333332,1.0096550398328077,0.0,-4.828975578189656,0.8076413845280878,0.1309328968903437,528.0
2022-07-03,S001,P0001,Furniture,South,149,92,140,97.47,79.84,0,Rainy,1,78.34,Spring,8.0,8.0,25.0,87.42857142857143,143.96666666666667,0.9953244926435111,0.0,-4.828975578189656,1.702301289374898,0.6170355466130114,612.0
2022-07-04,S001,P0001,Electronics,West,483,143,114,153.26,15.79,15,Cloudy,1,19.12,Autumn,92.0,48.0,48.0,101.0,147.13333333333333,1.0096550398328077,0.0,-4.828975578189656,4.777448071216617,0.2960049679155454,707.0
2022-07-05,S001,P0001,Toys,North,104,75,160,78.99,81.22,10,Snowy,1,84.72,Summer,143.0,256.0,164.0,75.14285714285714,144.16666666666666,0.9924041127832443,0.0,-4.828975578189656,1.3821910005695843,0.7204610951008646,526.0
2022-07-06,S001,P0001,Groceries,East,305,4,157,21.76,46.96,20,Rainy,1,49.08,Autumn,75.0,22.0,113.0,72.57142857142857,140.53333333333333,1.0096550398328077,0.0,-4.828975578189656,4.196972675447219,0.013110455588331694,508.0
2022-07-07,S001,P0001,Toys,East,115,70,170,60.33,96.25,5,Snowy,0,94.4,Summer,4.0,151.0,237.0,61.0,134.96666666666667,0.9924041127832443,0.0,-4.828975578189656,1.8821603927986905,0.6081668114682884,427.0
2022-07-08,S001,P0001,Groceries,West,145,118,161,130.28,78.51,5,Snowy,1,79.41,Summer,70.0,35.0,90.0,72.85714285714286,135.9,0.9924041127832443,0.0,-4.828975578189656,1.9874681809281378,0.8132322536181944,510.0
2022-07-09,S001,P0001,Groceries,West,190,6,128,-0.67,56.87,20,Cloudy,0,56.37,Spring,118.0,8.0,259.0,72.57142857142857,127.46666666666667,0.9953244926435111,0.0,-4.828975578189656,2.614507568311382,0.03156233561283535,508.0
2022-07-10,S001,P0001,Electronics,West,475,56,44,52.08,35.38,0,Sunny,0,35.22,Summer,6.0,92.0,158.0,67.42857142857143,124.06666666666666,0.9924041127832443,0.0,-4.828975578189656,7.034059657287921,0.11786992212165859,472.0
2022-07-11,S001,P0001,Furniture,East,429,310,167,302.51,70.64,15,Cloudy,0,73.95,Autumn,56.0,143.0,254.0,91.28571428571429,125.93333333333334,1.0096550398328077,0.0,-4.828975578189656,4.694387994372362,0.722442321137264,639.0
2022-07-12,S001,P0001,Toys,South,152,87,139,79.62,37.08,20,Rainy,0,32.6,Winter,310.0,75.0,315.0,93.0,118.33333333333333,1.0026814243408946,0.0,-4.828975578189656,1.6326530612244898,0.571992110453649,651.0
2022-07-13,S001,P0001,Clothing,South,329,194,134,191.53,45.95,15,Cloudy,1,45.45,Spring,87.0,4.0,58.0,120.14285714285714,122.86666666666666,0.9953244926435111,0.0,-4.828975578189656,2.7361292622074376,0.5894864782740807,841.0
2022-07-14,S001,P0001,Toys,North,399,374,186,381.8,97.5,20,Snowy,0,94.97,Summer,194.0,70.0,109.0,163.57142857142858,131.7,0.9924041127832443,0.0,-4.828975578189656,2.4378109452736316,0.9371084941117513,1145.0
2022-07-15,S001,P0001,Groceries,North,82,63,80,80.63,49.01,15,Cloudy,1,45.88,Winter,374.0,118.0,98.0,155.71428571428572,130.53333333333333,1.0026814243408946,0.0,-4.828975578189656,0.5262675346108004,0.7673568818514008,1090.0
2022-07-16,S001,P0001,Furniture,South,87,39,146,37.8,79.94,0,Cloudy,1,83.3,Summer,63.0,6.0,260.0,160.42857142857142,123.16666666666667,0.9924041127832443,0.0,-4.828975578189656,0.5419595977574087,0.44776119402985076,1123.0
2022-07-17,S001,P0001,Electronics,North,63,12,196,6.27,33.84,20,Sunny,1,29.74,Autumn,39.0,56.0,53.0,154.14285714285714,121.8,1.0096550398328077,0.0,-4.828975578189656,0.40844679077521534,0.1901743264659271,1079.0
2022-07-18,S001,P0001,Furniture,South,193,42,85,44.03,34.46,10,Sunny,0,37.37,Summer,12.0,310.0,31.0,115.85714285714286,122.16666666666667,0.9924041127832443,0.0,-4.828975578189656,1.6644080325243318,0.21750388399792855,811.0
2022-07-19,S001,P0001,Toys,South,238,179,198,178.55,56.65,10,Rainy,1,54.38,Autumn,42.0,87.0,253.0,129.0,119.7,1.0096550398328077,0.0,-4.828975578189656,1.8435321456235476,0.751784964300714,903.0
2022-07-20,S001,P0001,Electronics,East,392,114,92,111.42,81.18,0,Cloudy,1,77.62,Winter,179.0,194.0,205.0,117.57142857142857,116.66666666666667,1.0026814243408946,0.0,-4.828975578189656,3.331309942940391,0.2907421576128538,823.0
2022-07-21,S001,P0001,Clothing,West,498,183,70,187.08,36.04,20,Sunny,0,40.66,Summer,114.0,374.0,191.0,90.28571428571429,116.4,0.9924041127832443,0.0,-4.828975578189656,5.509720246562352,0.36739610519975907,632.0
2022-07-22,S001,P0001,Clothing,East,422,88,101,91.67,92.32,10,Cloudy,0,94.95,Winter,183.0,63.0,238.0,93.85714285714286,111.4,1.0026814243408946,0.0,-4.828975578189656,4.491409457199331,0.20848140251125324,657.0
2022-07-23,S001,P0001,Groceries,West,315,236,82,241.58,45.02,0,Snowy,0,47.05,Autumn,88.0,39.0,268.0,122.0,110.33333333333333,1.0096550398328077,0.0,-4.828975578189656,2.57985257985258,0.7489685814027293,854.0
2022-07-24,S001,P0001,Toys,East,337,292,107,290.05,43.51,15,Snowy,1,39.9,Autumn,236.0,12.0,95.0,162.0,116.9,1.0096550398328077,0.0,-4.828975578189656,2.078963602714374,0.8662118065855828,1134.0
2022-07-25,S001,P0001,Clothing,North,96,34,164,48.12,44.95,20,Snowy,1,43.78,Autumn,292.0,42.0,202.0,160.85714285714286,111.3,1.0096550398328077,0.0,-4.828975578189656,0.5964320582231295,0.35379812695109264,1126.0
2022-07-26,S001,P0001,Furniture,North,212,153,120,172.55,30.28,10,Sunny,1,26.82,Spring,34.0,179.0,8.0,157.14285714285714,116.13333333333334,0.9953244926435111,0.0,-4.828975578189656,1.3482329426728445,0.7213578500707214,1100.0
